0.295	-0.980752
0.296	-0.982657
0.297	-0.984462
0.298	-0.98617
0.299	-0.987779
0.3	-0.989289
0.301	-0.9907
0.302	-0.992012
0.303	-0.993225
0.304	-0.994338
0.305	-0.995352
0.306	-0.996267
0.307	-0.997082
0.308	-0.997797
0.309	-0.998412
0.31	-0.998928
0.311	-0.999344
0.312	-0.999659
0.313	-0.999875
0.314	-0.999991
0.315	-1.00001
0.316	-0.999922
0.317	-0.999738
0.318	-0.999454
0.319	-0.99907
0.32	-0.998586
0.321	-0.998002
0.322	-0.997318
0.323	-0.996535
0.324	-0.995652
0.325	-0.994669
0.326	-0.993587
0.327	-0.992406
0.328	-0.991125
0.329	-0.989745
0.33	-0.988266
0.331	-0.986689
0.332	-0.985013
0.333	-0.983238
0.334	-0.981365
0.335	-0.979393
0.336	-0.977324
0.337	-0.975157
0.338	-0.972893
0.339	-0.970531
0.34	-0.968072
0.341	-0.965517
0.342	-0.962865
0.343	-0.960116
0.344	-0.957272
0.345	-0.954332
0.346	-0.951296
0.347	-0.948165
0.348	-0.94494
0.349	-0.94162
0.35	-0.938206
0.351	-0.934698
0.352	-0.931096
0.353	-0.927401
0.354	-0.923614
0.355	-0.919734
0.356	-0.915763
0.357	-0.9117
0.358	-0.907545
0.359	-0.9033
0.36	-0.898964
0.361	-0.894539
0.362	-0.890024
0.363	-0.88542
0.364	-0.880728
0.365	-0.875948
0.366	-0.871079
0.367	-0.866124
0.368	-0.861083
0.369	-0.855955
0.37	-0.850741
0.371	-0.845443
0.372	-0.840059
0.373	-0.834592
0.374	-0.829042
0.375	-0.823408
0.376	-0.817693
0.377	-0.811895
0.378	-0.806016
0.379	-0.800057
0.38	-0.794017
0.381	-0.787899
0.382	-0.781701
0.383	-0.775425
0.384	-0.769072
0.385	-0.762642
0.386	-0.756135
0.387	-0.749553
0.388	-0.742896
0.389	-0.736165
0.39	-0.72936
0.391	-0.722482
0.392	-0.715532
0.393	-0.70851
0.394	-0.701418
0.395	-0.694255
0.396	-0.687023
0.397	-0.679722
0.398	-0.672354
0.399	-0.664918
0.4	-0.657415
0.401	-0.649847
0.402	-0.642214
0.403	-0.634516
0.404	-0.626755
0.405	-0.618932
0.406	-0.611046
0.407	-0.6031
0.408	-0.595093
0.409	-0.587027
0.41	-0.578901
0.411	-0.570718
0.412	-0.562478
0.413	-0.554182
0.414	-0.54583
0.415	-0.537424
0.416	-0.528964
0.417	-0.520451
0.418	-0.511886
0.419	-0.50327
0.42	-0.494604
0.421	-0.485888
0.422	-0.477123
0.423	-0.468311
0.424	-0.459452
0.425	-0.450547
0.426	-0.441597
0.427	-0.432602
0.428	-0.423565
0.429	-0.414485
0.43	-0.405364
0.431	-0.396202
0.432	-0.387
0.433	-0.37776
0.434	-0.368482
0.435	-0.359167
0.436	-0.349817
0.437	-0.340431
0.438	-0.331011
0.439	-0.321559
0.44	-0.312074
0.441	-0.302557
0.442	-0.293011
0.443	-0.283435
0.444	-0.273831
0.445	-0.2642
0.446	-0.254542
0.447	-0.244858
0.448	-0.23515
0.449	-0.225419
0.45	-0.215665
0.451	-0.20589
0.452	-0.196094
0.453	-0.186278
0.454	-0.176444
0.455	-0.166592
0.456	-0.156723
0.457	-0.146839
0.458	-0.13694
0.459	-0.127027
0.46	-0.117102
0.461	-0.107165
0.462	-0.0972172
0.463	-0.0872597
0.464	-0.0772935
0.465	-0.0673195
0.466	-0.0573388
0.467	-0.0473524
0.468	-0.0373613
0.469	-0.0273664
0.47	-0.0173688
0.471	-0.0073694
0.472	0.0026307
0.473	0.0126305
0.474	0.0226291
0.475	0.0326254
0.476	0.0426185
0.477	0.0526072
0.478	0.0625908
0.479	0.072568
0.48	0.082538
0.481	0.0924998
0.482	0.102452
0.483	0.112395
0.484	0.122326
0.485	0.132244
0.486	0.14215
0.487	0.152041
0.488	0.161917
0.489	0.171777
0.49	0.18162
0.491	0.191445
0.492	0.20125
0.493	0.211036
0.494	0.2208
0.495	0.230542
0.496	0.240261
0.497	0.249956
0.498	0.259626
0.499	0.26927
0.5	0.278888
0.501	0.288477
0.502	0.298037
0.503	0.307568
0.504	0.317068
0.505	0.326536
0.506	0.335972
0.507	0.345373
0.508	0.354741
0.509	0.364073
0.51	0.373368
0.511	0.382627
0.512	0.391846
0.513	0.401027
0.514	0.410168
0.515	0.419267
0.516	0.428325
0.517	0.43734
0.518	0.446311
0.519	0.455238
0.52	0.464119
0.521	0.472953
0.522	0.48174
0.523	0.490479
0.524	0.499169
0.525	0.50781
0.526	0.516399
0.527	0.524937
0.528	0.533422
0.529	0.541854
0.53	0.550231
0.531	0.558554
0.532	0.566821
0.533	0.575031
0.534	0.583184
0.535	0.591278
0.536	0.599313
0.537	0.607288
0.538	0.615203
0.539	0.623056
0.54	0.630846
0.541	0.638574
0.542	0.646238
0.543	0.653837
0.544	0.661371
0.545	0.668838
0.546	0.676239
0.547	0.683572
0.548	0.690837
0.549	0.698032
0.55	0.705158
0.551	0.712214
0.552	0.719198
0.553	0.72611
0.554	0.732949
0.555	0.739716
0.556	0.746408
0.557	0.753026
0.558	0.759568
0.559	0.766035
0.56	0.772424
0.561	0.778737
0.562	0.784972
0.563	0.791128
0.564	0.797205
0.565	0.803202
0.566	0.809119
0.567	0.814955
0.568	0.82071
0.569	0.826383
0.57	0.831973
0.571	0.837479
0.572	0.842902
0.573	0.848241
0.574	0.853495
0.575	0.858663
0.576	0.863746
0.577	0.868742
0.578	0.873652
0.579	0.878474
0.58	0.883208
0.581	0.887854
0.582	0.892411
0.583	0.896879
0.584	0.901257
0.585	0.905545
0.586	0.909742
0.587	0.913849
0.588	0.917864
0.589	0.921787
0.59	0.925618
0.591	0.929357
0.592	0.933003
0.593	0.936555
0.594	0.940014
0.595	0.943378
0.596	0.946649
0.597	0.949824
0.598	0.952905
0.599	0.95589
0.6	0.95878
0.601	0.961574
0.602	0.964272
0.603	0.966873
0.604	0.969378
0.605	0.971786
0.606	0.974096
0.607	0.97631
0.608	0.978425
0.609	0.980443
0.61	0.982362
0.611	0.984184
0.612	0.985907
0.613	0.987531
0.614	0.989057
0.615	0.990484
0.616	0.991811
0.617	0.99304
0.618	0.994169
0.619	0.995199
0.62	0.996129
0.621	0.99696
0.622	0.997691
0.623	0.998322
0.624	0.998853
0.625	0.999285
0.626	0.999616
0.627	0.999848
0.628	0.999979
0.629	1.00001
0.63	0.999942
0.631	0.999774
0.632	0.999506
0.633	0.999137
0.634	0.998669
0.635	0.998101
0.636	0.997433
0.637	0.996665
0.638	0.995798
0.639	0.994831
0.64	0.993765
0.641	0.992599
0.642	0.991334
0.643	0.98997
0.644	0.988507
0.645	0.986945
0.646	0.985284
0.647	0.983525
0.648	0.981667
0.649	0.979711
0.65	0.977658
0.651	0.975506
0.652	0.973257
0.653	0.970911
0.654	0.968467
0.655	0.965927
0.656	0.96329
0.657	0.960557
0.658	0.957727
0.659	0.954802
0.66	0.951782
0.661	0.948666
0.662	0.945456
0.663	0.94215
0.664	0.938751
0.665	0.935258
0.666	0.931671
0.667	0.927991
0.668	0.924219
0.669	0.920353
0.67	0.916396
0.671	0.912347
0.672	0.908207
0.673	0.903977
0.674	0.899655
0.675	0.895244
0.676	0.890743
0.677	0.886153
0.678	0.881475
0.679	0.876708
0.68	0.871854
0.681	0.866913
0.682	0.861885
0.683	0.85677
0.684	0.85157
0.685	0.846285
0.686	0.840915
0.687	0.835462
